167.20	858.30	0.052329	0.67434	0.74946	4.4826	2.9276	0.34157	0.091001	0.096132	0.57515	21.667	44.619	637.06	-8.2394e-05	476.13	0.069962	0.011190	89.364	11.239	12.581	75.246	13.514	23.181	130.05	0.0079248	13.807	0.0032418
167.30	863.11	0.052597	0.68159	0.75713	4.5260	2.9270	0.34165	0.095450	0.10061	0.60176	21.661	44.623	636.77	-8.2347e-05	475.47	0.069925	0.011248	88.908	11.239	12.583	75.210	13.517	23.190	130.08	0.0079133	13.814	0.0032440
167.40	867.93	0.052867	0.68886	0.76482	4.5694	2.9263	0.34173	0.099901	0.10509	0.62836	21.654	44.627	636.49	-8.2299e-05	474.81	0.069888	0.011305	88.454	11.240	12.584	75.174	13.521	23.199	130.11	0.0079019	13.822	0.0032462
167.50	872.77	0.053138	0.69613	0.77252	4.6128	2.9256	0.34181	0.10435	0.10957	0.65495	21.647	44.630	636.21	-8.2251e-05	474.15	0.069851	0.011363	88.004	11.241	12.585	75.138	13.524	23.208	130.14	0.0078904	13.829	0.0032484
167.60	877.64	0.053410	0.70341	0.78023	4.6563	2.9249	0.34189	0.10880	0.11405	0.68152	21.641	44.634	635.92	-8.2203e-05	473.49	0.069814	0.011421	87.556	11.242	12.587	75.102	13.528	23.218	130.17	0.0078790	13.836	0.0032506
167.70	882.52	0.053683	0.71071	0.78795	4.6998	2.9243	0.34197	0.11325	0.11854	0.70807	21.634	44.638	635.64	-8.2155e-05	472.83	0.069777	0.011480	87.111	11.243	12.588	75.066	13.531	23.227	130.19	0.0078677	13.844	0.0032528
167.80	887.43	0.053957	0.71801	0.79568	4.7433	2.9236	0.34204	0.11770	0.12302	0.73462	21.628	44.642	635.36	-8.2106e-05	472.17	0.069740	0.011538	86.669	11.243	12.590	75.030	13.535	23.236	130.22	0.0078563	13.851	0.0032551
167.90	892.36	0.054232	0.72533	0.80343	4.7869	2.9229	0.34212	0.12216	0.12750	0.76115	21.621	44.645	635.08	-8.2058e-05	471.51	0.069702	0.011597	86.230	11.244	12.591	74.994	13.538	23.245	130.25	0.0078450	13.859	0.0032573
168.00	897.30	0.054508	0.73265	0.81119	4.8305	2.9222	0.34220	0.12661	0.13198	0.78766	21.615	44.649	634.79	-8.2009e-05	470.86	0.069665	0.011656	85.794	11.245	12.593	74.958	13.542	23.254	130.28	0.0078337	13.866	0.0032595
168.10	902.27	0.054785	0.73999	0.81895	4.8742	2.9216	0.34228	0.13106	0.13647	0.81416	21.608	44.653	634.51	-8.1960e-05	470.20	0.069628	0.011715	85.360	11.246	12.594	74.922	13.546	23.263	130.31	0.0078224	13.873	0.0032617
168.20	907.26	0.055064	0.74733	0.82674	4.9179	2.9209	0.34236	0.13551	0.14095	0.84065	21.602	44.657	634.23	-8.1912e-05	469.55	0.069591	0.011775	84.929	11.247	12.595	74.886	13.549	23.272	130.34	0.0078112	13.881	0.0032639
168.30	912.28	0.055343	0.75469	0.83453	4.9616	2.9202	0.34244	0.13997	0.14543	0.86712	21.595	44.661	633.94	-8.1862e-05	468.90	0.069554	0.011834	84.501	11.247	12.597	74.850	13.553	23.282	130.36	0.0078000	13.888	0.0032661
168.40	917.31	0.055623	0.76205	0.84233	5.0053	2.9196	0.34252	0.14442	0.14992	0.89358	21.589	44.665	633.66	-8.1813e-05	468.24	0.069517	0.011894	84.075	11.248	12.598	74.815	13.556	23.291	130.39	0.0077888	13.895	0.0032683
168.50	922.36	0.055905	0.76942	0.85015	5.0491	2.9189	0.34260	0.14887	0.15440	0.92003	21.582	44.668	633.38	-8.1764e-05	467.59	0.069479	0.011954	83.652	11.249	12.600	74.779	13.560	23.300	130.42	0.0077776	13.903	0.0032706
168.60	927.44	0.056187	0.77681	0.85798	5.0929	2.9182	0.34268	0.15333	0.15889	0.94646	21.576	44.672	633.09	-8.1714e-05	466.95	0.069442	0.012015	83.232	11.250	12.601	74.743	13.564	23.310	130.45	0.0077665	13.910	0.0032728
168.70	932.53	0.056471	0.78420	0.86582	5.1368	2.9175	0.34276	0.15778	0.16338	0.97288	21.569	44.676	632.81	-8.1665e-05	466.30	0.069405	0.012075	82.815	11.251	12.602	74.708	13.567	23.319	130.48	0.0077553	13.918	0.0032750
168.80	937.65	0.056755	0.79161	0.87367	5.1806	2.9169	0.34283	0.16223	0.16786	0.99928	21.563	44.680	632.53	-8.1615e-05	465.65	0.069368	0.012136	82.399	11.251	12.604	74.672	13.571	23.328	130.50	0.0077442	13.925	0.0032772
168.90	942.79	0.057041	0.79902	0.88154	5.2246	2.9162	0.34291	0.16669	0.17235	1.0257	21.556	44.684	632.24	-8.1565e-05	465.01	0.069330	0.012197	81.987	11.252	12.605	74.637	13.574	23.338	130.53	0.0077332	13.933	0.0032794
169.00	947.95	0.057328	0.80645	0.88942	5.2685	2.9155	0.34299	0.17114	0.17684	1.0521	21.550	44.688	631.96	-8.1515e-05	464.36	0.069293	0.012258	81.577	11.253	12.607	74.601	13.578	23.347	130.56	0.0077221	13.940	0.0032817
169.10	953.14	0.057616	0.81389	0.89731	5.3125	2.9148	0.34307	0.17560	0.18132	1.0784	21.543	44.692	631.67	-8.1465e-05	463.72	0.069256	0.012320	81.170	11.254	12.608	74.566	13.582	23.357	130.59	0.0077111	13.947	0.0032839
169.20	958.34	0.057905	0.82133	0.90521	5.3565	2.9142	0.34315	0.18006	0.18581	1.1048	21.537	44.697	631.39	-8.1415e-05	463.08	0.069219	0.012382	80.765	11.255	12.609	74.531	13.585	23.366	130.61	0.0077001	13.955	0.0032861
169.30	963.57	0.058195	0.82879	0.91312	5.4006	2.9135	0.34323	0.18451	0.19030	1.1311	21.530	44.701	631.11	-8.1364e-05	462.44	0.069181	0.012444	80.363	11.255	12.611	74.495	13.589	23.375	130.64	0.0076892	13.962	0.0032883
169.40	968.82	0.058487	0.83625	0.92105	5.4447	2.9128	0.34331	0.18897	0.19479	1.1574	21.524	44.705	630.82	-8.1314e-05	461.80	0.069144	0.012506	79.963	11.256	12.612	74.460	13.593	23.385	130.67	0.0076782	13.970	0.0032906
169.50	974.09	0.058779	0.84373	0.92898	5.4888	2.9121	0.34339	0.19343	0.19928	1.1837	21.518	44.709	630.54	-8.1263e-05	461.16	0.069107	0.012568	79.566	11.257	12.614	74.425	13.596	23.394	130.70	0.0076673	13.977	0.0032928
169.60	979.38	0.059072	0.85122	0.93693	5.5329	2.9115	0.34347	0.19788	0.20377	1.2100	21.511	44.713	630.26	-8.1212e-05	460.53	0.069069	0.012631	79.171	11.258	12.615	74.390	13.600	23.404	130.72	0.0076564	13.985	0.0032950
169.70	984.70	0.059367	0.85872	0.94490	5.5771	2.9108	0.34355	0.20234	0.20826	1.2363	21.505	44.717	629.97	-8.1161e-05	459.89	0.069032	0.012694	78.779	11.259	12.616	74.355	13.604	23.414	130.75	0.0076455	13.992	0.0032973
169.80	990.03	0.059663	0.86622	0.95287	5.6214	2.9101	0.34363	0.20680	0.21275	1.2626	21.498	44.721	629.69	-8.1110e-05	459.26	0.068995	0.012757	78.389	11.259	12.618	74.320	13.607	23.423	130.78	0.0076347	13.999	0.0032995
169.90	995.39	0.059959	0.87374	0.96086	5.6656	2.9094	0.34371	0.21126	0.21724	1.2888	21.492	44.726	629.40	-8.1058e-05	458.62	0.068957	0.012820	78.001	11.260	12.619	74.285	13.611	23.433	130.81	0.0076239	14.007	0.0033017
170.00	1000.8	0.060257	0.88127	0.96886	5.7099	2.9088	0.34379	0.21571	0.22174	1.3151	21.486	44.730	629.12	-8.1007e-05	457.99	0.068920	0.012884	77.616	11.261	12.621	74.250	13.615	23.442	130.83	0.0076131	14.014	0.0033040
170.10	1006.2	0.060556	0.88881	0.97687	5.7542	2.9081	0.34387	0.22017	0.22623	1.3413	21.479	44.734	628.84	-8.0955e-05	457.36	0.068882	0.012948	77.233	11.262	12.622	74.215	13.619	23.452	130.86	0.0076023	14.022	0.0033062
170.20	1011.6	0.060856	0.89636	0.98489	5.7986	2.9074	0.34395	0.22463	0.23072	1.3675	21.473	44.738	628.55	-8.0904e-05	456.73	0.068845	0.013012	76.853	11.263	12.623	74.180	13.622	23.462	130.89	0.0075916	14.029	0.0033084
170.30	1017.0	0.061158	0.90392	0.99293	5.8430	2.9067	0.34403	0.22909	0.23522	1.3937	21.467	44.743	628.27	-8.0852e-05	456.10	0.068808	0.013076	76.475	11.263	12.625	74.145	13.626	23.472	130.92	0.0075808	14.037	0.0033107
170.40	1022.5	0.061460	0.91149	1.0010	5.8875	2.9060	0.34411	0.23355	0.23971	1.4199	21.460	44.747	627.98	-8.0800e-05	455.47	0.068770	0.013141	76.099	11.264	12.626	74.110	13.630	23.481	130.94	0.0075701	14.044	0.0033129
170.50	1028.0	0.061764	0.91907	1.0090	5.9319	2.9054	0.34419	0.23801	0.24421	1.4461	21.454	44.752	627.70	-8.0747e-05	454.85	0.068733	0.013206	75.725	11.265	12.627	74.075	13.633	23.491	130.97	0.0075595	14.052	0.0033152
170.60	1033.5	0.062068	0.92666	1.0171	5.9764	2.9047	0.34427	0.24247	0.24870	1.4723	21.448	44.756	627.41	-8.0695e-05	454.22	0.068695	0.013271	75.354	11.266	12.629	74.041	13.637	23.501	131.00	0.0075488	14.059	0.0033174
170.70	1039.1	0.062374	0.93426	1.0252	6.0210	2.9040	0.34435	0.24693	0.25320	1.4984	21.441	44.760	627.13	-8.0643e-05	453.60	0.068658	0.013336	74.985	11.266	12.630	74.006	13.641	23.511	131.03	0.0075382	14.067	0.0033197
170.80	1044.6	0.062681	0.94187	1.0333	6.0656	2.9033	0.34443	0.25140	0.25769	1.5245	21.435	44.765	626.84	-8.0590e-05	452.97	0.068620	0.013401	74.619	11.267	12.632	73.971	13.645	23.521	131.05	0.0075276	14.074	0.0033219
170.90	1050.2	0.062989	0.94950	1.0414	6.1102	2.9027	0.34451	0.25586	0.26219	1.5507	21.429	44.769	626.56	-8.0537e-05	452.35	0.068583	0.013467	74.254	11.268	12.633	73.937	13.648	23.530	131.08	0.0075170	14.082	0.0033242
171.00	1055.8	0.063298	0.95713	1.0495	6.1548	2.9020	0.34459	0.26032	0.26669	1.5768	21.422	44.774	626.28	-8.0484e-05	451.73	0.068545	0.013533	73.892	11.269	12.634	73.902	13.652	23.540	131.11	0.0075064	14.089	0.0033264
